file_uuid,submitter_id,sample_id,sample_type,experimental_strategy
35e06569-4722-4030-b22c-e224de92ee74,TCGA-44-2668-01B,68b681f2-4f7e-43ec-8260-b4b8797b1224,Primary Tumor,RNA-Seq
fe694764-b153-4c35-bcb8-55d98dd73574,TCGA-50-5946-02A,1233cc10-ae87-42d7-b2d3-a9f6d761d0d8,Recurrent Tumor,RNA-Seq
9ba4c8e2-a6a7-44cf-848e-dac32d5e9f5b,TCGA-97-A4M1-01A,a9c846b1-9ee0-4f96-85bf-b7dd53c4230c,Primary Tumor,RNA-Seq
262bd91b-49e2-4653-a6ef-099f5b03c3e1,TCGA-64-1681-01A,8010b0ae-f003-491e-aa81-36a9dff7de96,Primary Tumor,RNA-Seq
87a81f78-3ac3-4544-8303-36064b41ce12,TCGA-44-2662-01A,d2198941-e96f-40bd-9fbe-82886217d5db,Primary Tumor,RNA-Seq
475e59b9-3361-477a-91bb-6d3f2c4cd8a8,TCGA-67-6216-01A,4eaa4b4a-e9db-4e65-97d6-7fa1a205da95,Primary Tumor,RNA-Seq
3aed1853-ff5f-4841-a9d5-36ff8f6d885c,TCGA-86-7713-01A,a7347072-546c-4370-9214-96a17a713b27,Primary Tumor,RNA-Seq
5bcec516-7a8b-4256-a3ec-a2d1f949b17e,TCGA-49-AARE-01A,21483940-2c8f-411d-b36f-fb927cfbd6d4,Primary Tumor,RNA-Seq
5e66f967-f846-4973-8c85-b73f87e08860,TCGA-95-A4VK-01A,728db9f6-58b5-4270-a494-1298809f17c0,Primary Tumor,RNA-Seq
18d43092-78b2-440f-a705-8e27b3c7a0b6,TCGA-MN-A4N4-01A,37dd3ded-0df0-4d10-8756-0429a6da5405,Primary Tumor,RNA-Seq
0c63b5f4-4870-4242-afe7-41dd2494f04a,TCGA-38-4627-01A,feec7fa2-1f3f-4cbe-a89c-df01d13a9299,Primary Tumor,RNA-Seq
2d5217e5-e7fe-4f46-b464-bcd9647e19f0,TCGA-62-A46O-01A,493205f9-34b7-483b-885a-ace1e4894250,Primary Tumor,RNA-Seq
e94b199d-4909-4fe8-ac64-492c1cdca077,TCGA-91-6840-01A,af744755-51eb-4daf-9029-5cf88730b1dc,Primary Tumor,RNA-Seq
d4961acf-73c0-4614-a018-a82a6e04d546,TCGA-67-6215-01A,3ba5f6b9-6458-44e2-a0aa-b5c7e5fcd632,Primary Tumor,RNA-Seq
0bcb4842-66a9-49ab-83e4-76eedf0b8a72,TCGA-44-A47G-01A,70058d0b-3a99-490d-8f3a-97611faf2326,Primary Tumor,RNA-Seq
e241f67f-cc8d-413a-be5f-a092da32cc53,TCGA-44-5645-11A,feaf6024-f488-4636-bd99-7fd770cc3d15,Solid Tissue Normal,RNA-Seq
305c8e16-be88-46c1-a2c7-21fc65ba4951,TCGA-75-7030-01A,56c937b3-b48f-4662-b992-3265dbb6bc7d,Primary Tumor,RNA-Seq
546725d7-c7c3-42ac-b112-addeba89a026,TCGA-55-8087-01A,f0054242-3f54-41d4-9f74-94f61fefbfbc,Primary Tumor,RNA-Seq
901f50c5-9261-461f-b55f-7603c7720b87,TCGA-05-5715-01A,84e27f5e-ce0d-4bb7-9ae8-5b12162bb801,Primary Tumor,RNA-Seq
e6eac738-bd2e-435a-a879-444658c953a6,TCGA-97-A4LX-01A,66e63d23-d3e7-4c6a-b099-4000ebaf8c71,Primary Tumor,RNA-Seq
e173302e-cedf-47d6-a58d-9dc54f9f2004,TCGA-55-A493-01A,a08a22c9-5b3a-4748-89af-0fae50522f1b,Primary Tumor,RNA-Seq
73f63407-ffb9-4b0e-878e-621c21a281e9,TCGA-50-5936-01A,5b90379e-83f2-459a-be36-bd7ebbb6bfff,Primary Tumor,RNA-Seq
ba1d9b3d-c4d9-48ce-9368-e2430826b065,TCGA-05-4432-01A,2a675528-1abc-4220-a61a-25109850ce0d,Primary Tumor,RNA-Seq
cc663c75-aef3-4789-87f6-bf23db0a2a7c,TCGA-93-7348-01A,cd8ff232-b36b-4ed0-a0c6-7e0e172ea390,Primary Tumor,RNA-Seq
dbcccbf7-2197-412a-af22-edb5169c3bac,TCGA-55-6984-11A,0e0ff02a-dd07-487b-bd81-fa2a001977fb,Solid Tissue Normal,RNA-Seq
ba25f0ae-00bd-445a-9ff6-669b80e1f039,TCGA-78-7147-01A,5d0e7b83-5577-450a-b1a5-59ca03fc3bc5,Primary Tumor,RNA-Seq
fc0e3c60-7748-454b-b449-c895289099fb,TCGA-50-5941-01A,91719392-76ce-479f-ba05-e43bf0201cc4,Primary Tumor,RNA-Seq
beb66093-19b3-4c59-a172-f708adcad3cc,TCGA-78-7148-01A,f40fdd2f-868d-4cda-952e-bd385e8cc84c,Primary Tumor,RNA-Seq
5ee3cea8-573f-4b56-8d56-8eb380446f2b,TCGA-78-7155-01A,284de41b-6ad8-4c29-9eca-9a841cd7c3b7,Primary Tumor,RNA-Seq
db0fef7b-0d90-4549-bd27-fffdd5914402,TCGA-73-4658-01A,bfde37f2-ab6f-4426-a33d-ef9d21772f02,Primary Tumor,RNA-Seq
577d00da-dbe8-417a-97db-0ab07a1b22c3,TCGA-86-8076-01A,a06a952f-aaea-4471-8004-26108e382a9b,Primary Tumor,RNA-Seq
ce06a81f-1341-4ddf-9091-fd6c302e81d7,TCGA-50-6597-01A,c5363830-3db9-4c0c-aa47-b32fdc888c60,Primary Tumor,RNA-Seq
2a9bf659-750e-449a-a8c7-4eca84dc913c,TCGA-73-4670-01A,646402af-ba5f-438c-ae63-213ebd58b16d,Primary Tumor,RNA-Seq
131cabb4-f8c3-4ab3-9bbd-cdc06f8208cd,TCGA-44-6147-01B,62d62df2-aecf-4aa6-a687-a91a8ff7057a,Primary Tumor,RNA-Seq
a86bae8a-0ff9-4f2a-85e8-a7ad56389b4f,TCGA-05-5420-01A,27e4accb-fbc9-4d65-93d1-169870998203,Primary Tumor,RNA-Seq
6462edea-6764-4c35-a73a-f101e40f47d7,TCGA-95-7562-01A,91d58448-b712-4626-82c6-a451fddf277d,Primary Tumor,RNA-Seq
664e6f64-8e93-4319-93a8-dd623dd3bd62,TCGA-95-7947-01A,d7fa3625-5e16-4211-b96b-b36b91b3d491,Primary Tumor,RNA-Seq
433dec7a-d1b9-4eda-a80a-6044234c59ce,TCGA-97-8172-01A,d516aff8-1bb4-4627-885a-0c247ae4ae57,Primary Tumor,RNA-Seq
57857bd2-e8e5-4dc2-8819-2df3e9b3e7ba,TCGA-67-3770-01A,74bcf2d5-fd42-423e-bd96-b2de1b0cf778,Primary Tumor,RNA-Seq
7d7c8522-e35d-45af-8404-89bbd8b5ef80,TCGA-73-7498-01A,05c6aeef-ef6a-4176-b283-68def74d13ae,Primary Tumor,RNA-Seq
570324a1-b764-4569-b7e3-258c8df72893,TCGA-38-6178-01A,81fb5fa9-d901-4faa-b909-376b8676d2bc,Primary Tumor,RNA-Seq
ce1e5ea8-7f9c-49a2-b17f-ac83bf5129ba,TCGA-55-6979-11A,b431b2d3-66b6-4d0a-b90b-c526341e9170,Solid Tissue Normal,RNA-Seq
dfbfcafd-36da-470b-b3ff-5d2bad35717c,TCGA-44-7670-01A,7f56df3f-b649-43d1-ab46-ad460233e46b,Primary Tumor,RNA-Seq
14c56e3d-3434-45e7-981a-21c77832651f,TCGA-91-7771-01A,25b98904-0171-403a-a66f-11f586ecf8c0,Primary Tumor,RNA-Seq
ea570beb-e67d-464a-b408-088cf1dfc954,TCGA-J2-8194-01A,0d1aff40-772d-436f-9802-971880a2058b,Primary Tumor,RNA-Seq
047dcea0-7698-4036-8f9a-3efa18441392,TCGA-44-8119-01A,b671ceeb-72d0-40e3-8279-954e6ed242dd,Primary Tumor,RNA-Seq
385733a8-5914-43b0-8fcf-39f1d6280eb0,TCGA-05-4427-01A,785b0c56-bed5-4d19-b7b3-d1a0ceb5d648,Primary Tumor,RNA-Seq
fa9b422e-7516-44d7-b93e-bea611fbe929,TCGA-50-5051-01A,180eb213-0ddc-4f10-ab0e-b3af92cde3c3,Primary Tumor,RNA-Seq
d826670f-0302-4532-89ea-400baec938a5,TCGA-73-4677-01A,ef88b85a-61ee-44e1-bb63-1b4ce9154bfb,Primary Tumor,RNA-Seq
1018b6ed-b50c-4c97-8d99-07a813bab6a4,TCGA-44-3917-01B,afbc74e4-3632-4161-9c70-0ba17c6dc5c0,Primary Tumor,RNA-Seq
85791bc1-822b-4a5d-8b86-fcdb6fbdd7c2,TCGA-55-8203-01A,d1f3852d-d23c-41af-9ec0-19c4ba1b1da5,Primary Tumor,RNA-Seq
db5f96e1-cb23-411e-a4b3-125424e5af7f,TCGA-05-4398-01A,da010683-c537-478f-8f95-e606b05dbc5c,Primary Tumor,RNA-Seq
f526a77f-6a38-45be-b179-033aab8d7b84,TCGA-MP-A4T4-01A,59546c0f-5f27-43bf-aa2e-90dc44c971b6,Primary Tumor,RNA-Seq
bec50901-8232-430b-a424-4a33495f84a2,TCGA-55-6978-01A,500910ea-f0c9-4ed9-a2c6-510f92c36e7d,Primary Tumor,RNA-Seq
a1372ae9-3852-4c69-92b8-4c1d1ce2c93e,TCGA-44-6777-01A,174e4405-4848-4e5e-93cc-0cdf2795c91a,Primary Tumor,RNA-Seq
3b1d877f-59e8-4754-b1f1-4183359538a4,TCGA-L4-A4E5-01A,c12f1638-214d-40f8-a553-b616a52f6933,Primary Tumor,RNA-Seq
46f059fe-5e55-484b-a1ae-6471c980625d,TCGA-44-6777-11A,5f42537f-8c2a-48b6-8d9c-1f409711d128,Solid Tissue Normal,RNA-Seq
154f7f8c-77c7-495e-a959-5b7d1c1b42d7,TCGA-55-A48X-01A,9602a00c-a48d-455e-ab57-0e61414098fe,Primary Tumor,RNA-Seq
c3a55e7b-eac6-4a04-bc72-4f71f661b297,TCGA-05-5423-01A,0250727d-cbe6-4d03-89cc-5221ac72a065,Primary Tumor,RNA-Seq
859b7265-629e-4779-b02a-a4772e5396ab,TCGA-49-AAR0-01A,8fa41683-e16d-4f46-a3db-672c9f1b7823,Primary Tumor,RNA-Seq
c71f4c7c-28fd-4b12-82fe-8039ef7baac3,TCGA-67-3774-01A,b3585415-9ab9-4614-8b15-8edb66efd1dc,Primary Tumor,RNA-Seq
5dd362fb-cdfe-4a3c-9508-920a247a1105,TCGA-97-8171-01A,84cb5264-6158-40ec-8b65-f96a4a7d6ce4,Primary Tumor,RNA-Seq
e1dc431e-aa05-4ca5-a276-289b613292bf,TCGA-L9-A443-01A,3e08e880-bb50-4460-b1bf-06064f12d0c2,Primary Tumor,RNA-Seq
97cbe8e8-83f6-418c-9d08-9763986bb414,TCGA-95-7567-01A,e97a07a0-16bb-40c7-9df4-95dadf83b04c,Primary Tumor,RNA-Seq
7695a821-b919-4621-b938-d691862285ce,TCGA-93-A4JO-01A,e88b670d-57af-4001-a9f3-0e13496b426a,Primary Tumor,RNA-Seq
6340b1da-089b-4d5e-bf6c-883412a2383c,TCGA-44-6775-01A,7c606f64-69a1-465c-9f4e-2eb1ebeda5d7,Primary Tumor,RNA-Seq
6e063cd0-4111-4117-b646-7147b25be3c3,TCGA-55-A4DG-01A,4ddf0a0c-a1ec-4f94-b886-ad444a50be97,Primary Tumor,RNA-Seq
5b3eee23-5890-4616-9078-82d3f3b7228d,TCGA-55-8506-01A,db809a73-5e5f-42f2-ab05-89bac944411d,Primary Tumor,RNA-Seq
26184b8b-980c-43a7-8b5e-6923c248cadf,TCGA-44-2656-01A,5593f581-3d45-4a4a-a525-bfae1f4753a0,Primary Tumor,RNA-Seq
99bb02fd-bcee-46c7-8b2c-5280a325d465,TCGA-05-4420-01A,4b202550-9744-4c6c-ad17-97f764ea3f18,Primary Tumor,RNA-Seq
813de2aa-9de7-4306-8500-a7dcdd99268f,TCGA-44-7672-01A,adb65cdc-08c7-46e3-a74f-7fa4d0ca4e3b,Primary Tumor,RNA-Seq
1650af4a-1f08-4d78-9daf-42a11cee2464,TCGA-64-5781-01A,b32f509d-91e5-4601-b8b3-4b0a5212c22b,Primary Tumor,RNA-Seq
edd81d0e-0be1-4b58-83cc-db207daf6aca,TCGA-53-7813-01A,8ab7f1ee-35f0-460c-8a4f-751748de5e4a,Primary Tumor,RNA-Seq
abb0271d-e41a-4082-87b6-67c17caba035,TCGA-86-8358-01A,5942f197-2b77-4a7f-8bca-763cc1902a0b,Primary Tumor,RNA-Seq
521630f1-304b-4d16-b5af-ecf4c4913bf8,TCGA-35-4122-01A,587f8383-3a48-49af-8ac4-d86e6009c96b,Primary Tumor,RNA-Seq
6c2f163c-67ed-4390-9be6-02e3dc5c69a3,TCGA-69-8253-01A,1b856a2b-97be-4461-a496-279df908c30e,Primary Tumor,RNA-Seq
626f4681-abdd-450b-90e1-daf0bae13125,TCGA-49-6761-01A,b675e2fa-e96b-48a1-aff0-7d311c053d5a,Primary Tumor,RNA-Seq
c73e2ba0-7ba2-418c-8042-074a33105a96,TCGA-05-4422-01A,dacbc55d-25c6-4e86-bd1b-38345b4df7a7,Primary Tumor,RNA-Seq
e07b2d3b-2e45-4c9e-8cdd-25a8f64200dc,TCGA-78-7159-01A,785daa57-5e12-4b23-8287-384d46e55e57,Primary Tumor,RNA-Seq
5ec502e5-3e27-4f46-ae8c-4662787fd49f,TCGA-05-4249-01A,80f196fe-1eaf-40cb-ab58-c84795acc5c7,Primary Tumor,RNA-Seq
34336faf-cc00-4576-987e-12df835df349,TCGA-44-7669-01A,37599a47-3ab8-4b42-a227-270e8652c160,Primary Tumor,RNA-Seq
e902f0ef-b115-4f81-b948-e519f90b5d8a,TCGA-71-6725-01A,83973755-fa6a-460a-a042-385b34698c39,Primary Tumor,RNA-Seq
36a8b22e-5e06-49fa-b8ce-bd1866ee255e,TCGA-L9-A7SV-01A,b8f9acbf-0e4b-4967-a11b-7234b6cf83e0,Primary Tumor,RNA-Seq
a1af0ecb-632d-43eb-86aa-e31866c76ffe,TCGA-62-8395-01A,aafb0ebe-3fde-4cfb-a560-11e85e839dcc,Primary Tumor,RNA-Seq
9e739421-e1db-49d3-a985-46a36f01c706,TCGA-49-AAR3-01A,07ab41e3-63a5-461b-9cf2-6bebc0e4d81e,Primary Tumor,RNA-Seq
5aa585ab-7cf0-4135-af14-aad095b0650f,TCGA-75-6207-01A,323d4a3b-38d8-4428-9135-437a839dc8e4,Primary Tumor,RNA-Seq
49619f25-db73-4c60-b629-70d861d25bb8,TCGA-NJ-A4YF-01A,ecbaf334-d86b-4316-ae93-84feff5da296,Primary Tumor,RNA-Seq
278ab9fc-ca61-4e13-9c0a-9ef4d1bccf13,TCGA-MP-A4T6-01A,5a8b5291-c9c2-48a8-9d01-66b150a71eb7,Primary Tumor,RNA-Seq
f270864d-e2ef-40f2-ba86-85dc919e0a1d,TCGA-91-8496-01A,8f55069f-2232-44b6-b9e8-7e12b3a268bd,Primary Tumor,RNA-Seq
4b3d515e-bd9e-47ea-bc6a-16f258c6c4b3,TCGA-55-8085-01A,a527b0d5-599a-4ec6-9eca-bae98872f440,Primary Tumor,RNA-Seq
fb155a62-969f-4986-a523-251b8567d9c2,TCGA-69-A59K-01A,af5e9c02-8823-4c78-8238-fdc419e5d309,Primary Tumor,RNA-Seq
139db39d-5314-4126-80e6-8b7a560d952b,TCGA-44-8117-01A,d84e1b10-b7c6-4916-afbc-b311d2ccf19d,Primary Tumor,RNA-Seq
f09fe609-9f11-47c2-a627-b5ee24a44485,TCGA-44-4112-01B,8cc50f81-9018-462c-8843-1ea8ce1eff1a,Primary Tumor,RNA-Seq
52d7ea7d-b173-4a43-9429-04c8d9eeafb4,TCGA-44-4112-01A,6c206676-e511-4281-91f5-bfe91b3279a4,Primary Tumor,RNA-Seq
755ea807-831c-427e-9b07-9099abd3cd1c,TCGA-05-4425-01A,98bee17e-0b07-40d8-a70f-3163dbfd9c79,Primary Tumor,RNA-Seq
bfec2db7-be3d-49e2-abc7-e08a5aaa87de,TCGA-50-5942-01A,aed669e8-23b6-4786-9398-6bb048815dfa,Primary Tumor,RNA-Seq
f94d49b4-a5c7-4b0d-893e-b7bfe4d68612,TCGA-93-A4JQ-01A,0d7f5772-0319-4b56-9970-49fd21082f04,Primary Tumor,RNA-Seq
ae9b04c7-d1aa-4807-a39a-558dec71b726,TCGA-05-4395-01A,9ded6605-39a3-4c0f-ad2e-7f6863960dbe,Primary Tumor,RNA-Seq
84828387-fc35-448c-add6-5a6c5f63ecd1,TCGA-49-AAR4-01A,3bce57d8-32d5-4f56-b0a4-544c3fee778f,Primary Tumor,RNA-Seq
e226673b-1939-49c8-be06-bace5dc51000,TCGA-75-5122-01A,dd9c2f71-145a-4f7f-8b64-095b1fc75c3d,Primary Tumor,RNA-Seq
2fff77d4-1053-482a-a289-1b2fdaa34050,TCGA-78-7539-01A,d342edd9-680a-40d4-bb18-9cd7810bb052,Primary Tumor,RNA-Seq
85485cce-167a-4731-ac74-2dcb646a0a33,TCGA-MP-A4T8-01A,07b7f665-383c-4cf0-a677-52bce36a674c,Primary Tumor,RNA-Seq
bd0cfb05-16f4-4b2e-be5e-8852c6099ed0,TCGA-MP-A4TH-01A,b574f6d5-8cd6-4e23-92ac-2a2b64eded38,Primary Tumor,RNA-Seq
ec67cacc-a428-4ebe-91fc-e956e98b7130,TCGA-44-7667-01A,48e8bef9-85ff-4b0f-b249-a1f6c63dd100,Primary Tumor,RNA-Seq
f663dd8c-6654-4a72-900c-74ffbf28676f,TCGA-53-A4EZ-01A,07af724b-7a04-47b8-b282-662710a1c347,Primary Tumor,RNA-Seq
5f149c55-ae8c-4dd1-bc52-3710013f165e,TCGA-55-6970-01A,ce18c482-da4e-4166-a49c-29dc0bfb4472,Primary Tumor,RNA-Seq
7fe60067-a8e9-4edf-8718-f1c014ddffbf,TCGA-86-8359-01A,6601f037-bdf0-4171-86e4-aa4da7c9e83e,Primary Tumor,RNA-Seq
fc7002f2-14ce-4209-b22d-37810e564b33,TCGA-44-A479-01A,9a91307f-a0b6-4baf-85be-95bfcf0d095a,Primary Tumor,RNA-Seq
91c8e80e-d323-4c35-a627-bb3ced73877a,TCGA-50-6595-11A,572aec4a-6aa4-4528-b994-885415e7eea2,Solid Tissue Normal,RNA-Seq
90e0b684-e91f-46aa-8943-6b2c58fa4cd5,TCGA-99-8025-01A,0e02dc1a-653b-4b16-824a-251a1aa41c2d,Primary Tumor,RNA-Seq
db0e1a03-2536-4201-a688-dd0c7f09c142,TCGA-38-4632-11A,84f43782-7249-46c3-9241-51e8933fa720,Solid Tissue Normal,RNA-Seq
d619bd3e-ba59-418c-b42c-a97f752bbcfd,TCGA-MP-A4SY-01A,4bbc2e4d-c9c2-4142-924c-c4d939522ddd,Primary Tumor,RNA-Seq
8621f863-e2a2-494f-b9c6-fddd6290183d,TCGA-55-6971-01A,9ee35460-266a-485d-966d-b235fe620ccc,Primary Tumor,RNA-Seq
d2ac5899-a93f-49c8-be60-1d8d938eccc1,TCGA-86-8075-01A,23157ce2-7257-4118-9a6e-4cdfbc6c4bf7,Primary Tumor,RNA-Seq
1cb363b4-374d-4a4e-a8fd-0f1c0612cd3d,TCGA-MP-A5C7-01A,752c10cd-6816-459f-9844-1775e75ad6cf,Primary Tumor,RNA-Seq
218e74ae-5c5c-4149-8cdb-2650aae4ec97,TCGA-44-6148-01A,c0fe5ffe-c0a3-4e62-aa55-2bc18788e505,Primary Tumor,RNA-Seq
df454466-4688-4e7d-9be0-4ae092c82387,TCGA-MP-A4TJ-01A,2cf77e0e-8054-4ec4-97a6-247c7c881c6f,Primary Tumor,RNA-Seq
5dc3dc29-32b8-40e3-9874-37abd93e303e,TCGA-91-6849-01A,4bee0576-d35f-477b-b974-79cb89c88950,Primary Tumor,RNA-Seq
8f3302fa-8d75-438b-9caf-5d79e25d7752,TCGA-91-6847-01A,96a05d4b-3731-4b98-b38f-a6b33cd6ed96,Primary Tumor,RNA-Seq
e3a1c169-a02f-42df-8564-f8e85879bb53,TCGA-05-4417-01A,9ab40e48-6979-43cb-9acf-1d4f474cad4d,Primary Tumor,RNA-Seq
6a6c3d09-9a10-4f15-a834-7e825101cd0b,TCGA-55-6975-11A,b42fbf86-25db-46ec-b71f-18b8d9b83bc1,Solid Tissue Normal,RNA-Seq
4d118bc4-c9d2-4c91-bcaa-d698e28b31a6,TCGA-93-A4JN-01A,1e39a044-eed2-4c19-9cc7-4c80d21087ab,Primary Tumor,RNA-Seq
80d01694-b1d6-43c7-9ed5-ee0c71fcb29c,TCGA-49-6743-01A,5d7dae28-fc9f-4160-83aa-122f999668b0,Primary Tumor,RNA-Seq
b01635ac-5ae6-48c5-94dd-c1bab91a9f08,TCGA-78-7150-01A,4a1d97dd-fdd4-4c57-8dda-7b320237af36,Primary Tumor,RNA-Seq
38e893aa-5d01-4f0a-86e1-30b93094b8e5,TCGA-05-4389-01A,ed61ac6a-f21f-4b88-928a-029340d4aebd,Primary Tumor,RNA-Seq
952d1dc8-615c-4e6f-b6b0-e4d664e67f22,TCGA-55-7574-01A,6a460559-d291-43c0-a624-25474e601e99,Primary Tumor,RNA-Seq
b0e4ec28-8c17-45bd-b4c2-1f3c0eea2d5a,TCGA-44-7662-01A,5e72a9b0-5f80-462e-a586-262f573dc62c,Primary Tumor,RNA-Seq
27823050-38a7-4d68-bc98-fe298ed05992,TCGA-69-7979-01A,ce8e86ec-52dd-45ad-b65f-ca10e5f782f4,Primary Tumor,RNA-Seq
7fba4618-f9c6-4c0c-97a1-2d4db6b99f02,TCGA-55-7995-01A,ee6445a5-22e8-42d8-a2e3-8f0058066352,Primary Tumor,RNA-Seq
a2e99a23-d4b4-47b5-9606-cc7ae92bfb30,TCGA-78-8655-01A,e3ab8511-d37d-4cec-a954-cfc616b2cefd,Primary Tumor,RNA-Seq
d17ad97e-9bcd-4854-8242-830aa808a571,TCGA-97-7554-01A,ec52b227-65eb-406f-a02b-f4cd1fdf6b3c,Primary Tumor,RNA-Seq
1d437d00-19c7-4e54-9b5a-edd8bb5bd059,TCGA-69-7980-01A,e54ef0f0-38a5-4226-9a6a-c76aa12de589,Primary Tumor,RNA-Seq
a12f1ed4-f13e-4992-9cec-2e8fba6009ec,TCGA-55-8097-01A,54e85adb-6f45-4815-9816-a18b349cce42,Primary Tumor,RNA-Seq
32e4288d-c5d3-4e26-b5f7-08eb8fb98fd0,TCGA-05-4390-01A,c7f76210-d0f2-4fb8-80f1-35098dbe03de,Primary Tumor,RNA-Seq
fb4b1d83-fc5e-4a68-8f3d-a7a0def60c84,TCGA-44-2668-01A,dd9a6c68-b8b4-4168-9ff9-72a45f20c44f,Primary Tumor,RNA-Seq
91e6d2e3-9dc9-4e82-adf4-08fca2f70da4,TCGA-05-4433-01A,1e9dac94-1a10-47d0-ae92-81d38a264376,Primary Tumor,RNA-Seq
4fea4fc2-efc2-46e9-8787-3183f2da0534,TCGA-69-7765-01A,49a4f112-f32d-4b68-989b-d761767ee973,Primary Tumor,RNA-Seq
9dcb311a-2b01-48bb-ba03-32280f93bd36,TCGA-55-A490-01A,2421f79c-fb83-46f6-9ae2-dd275575f568,Primary Tumor,RNA-Seq
f29bbb30-3fe3-44e4-9203-6fab24839753,TCGA-55-7907-01A,88c65791-1a9c-4121-955a-9bd5ed1b0bba,Primary Tumor,RNA-Seq
486eb1ee-c60e-4b54-ad31-bb18cf2d6335,TCGA-86-8671-01A,7d86a05d-f448-4a95-9bbc-6e19338ba98c,Primary Tumor,RNA-Seq
e9111b75-3676-49a7-87f7-fdee9ac1d708,TCGA-50-5946-01A,ad9a794f-52dd-4572-bf29-cd3d11ba6c24,Primary Tumor,RNA-Seq
aea32534-9680-4bc0-a057-2254ea5b8f5b,TCGA-55-6972-11A,650e21b6-138d-4b15-9551-a088695ef45f,Solid Tissue Normal,RNA-Seq
16ec2f99-6cde-4ed0-a6f9-640e4415fd81,TCGA-44-6779-01A,5e04d394-7a40-4e89-ba20-892774dcb469,Primary Tumor,RNA-Seq
8dcd39db-18bd-45d2-b87d-18a4d326e787,TCGA-55-7283-01A,08b21fc8-ce08-47c4-b715-6e34213edc07,Primary Tumor,RNA-Seq
87b8ff49-171f-4616-aa28-f50e63d6095c,TCGA-55-6969-01A,64a45521-0494-45f6-b605-198e5c2c56ba,Primary Tumor,RNA-Seq
619b6ac2-a07b-403e-ac8d-5297d832228b,TCGA-69-7973-01A,35300581-d122-4221-814e-801512df4984,Primary Tumor,RNA-Seq
06d56c82-a124-405b-a9a0-2ec9d0989d38,TCGA-91-6831-11A,41433a93-f941-40d7-bd47-cb6bef90d289,Solid Tissue Normal,RNA-Seq
740db8c4-c2b2-4a84-93f1-821c427dd1ef,TCGA-91-6831-01A,7b1d8b50-f3df-4aab-a654-c3810d8d576d,Primary Tumor,RNA-Seq
21fbc48e-d3a0-4baa-9d7c-60b7fc108bb1,TCGA-97-A4M0-01A,6dd5d1bd-d39f-462e-9d6e-158dc08dc0af,Primary Tumor,RNA-Seq
9bd96471-d6a2-4d06-87b6-b1ff82e4319e,TCGA-62-A46S-01A,9f9bd43e-2204-4837-a4a1-8bba437b179b,Primary Tumor,RNA-Seq
cbad946f-3f41-4a66-96cd-7c9fef25df74,TCGA-44-5645-01B,2ea3d6eb-8e72-45f2-bbcc-5561df4e7e37,Primary Tumor,RNA-Seq
5dcbabbd-4169-4237-989d-58c8c288ba44,TCGA-44-2666-01A,27a64f32-69c5-4c49-86b4-c8fc923cae08,Primary Tumor,RNA-Seq
c8acb60e-8ba0-4fef-bad6-ab4c0eb66a1e,TCGA-44-2666-01B,a0a486e0-a85c-415a-b7c0-399d6b2e6e99,Primary Tumor,RNA-Seq
6f4fb140-f5fd-4c53-a7a8-bcd16e305986,TCGA-78-7542-01A,43b96e20-df08-4c56-915f-5d626f90c415,Primary Tumor,RNA-Seq
72681f41-82c9-45ab-9dc9-c234dc5a0dcf,TCGA-MP-A4TK-01A,e71a1971-e1c7-4cd9-ae0a-9458a053042d,Primary Tumor,RNA-Seq
1d1c97de-7c71-4c7a-b8c5-d28973217d31,TCGA-86-8668-01A,826d2a46-4a89-4398-8a22-1ba7fefe4a7b,Primary Tumor,RNA-Seq
42589e7d-34cf-47f9-8a29-a959f9863723,TCGA-62-A46V-01A,745a2adb-7096-4c8a-a830-c627ade98da9,Primary Tumor,RNA-Seq
386b0632-4caf-440c-b3dd-644f5dccc647,TCGA-49-AAR2-01A,c78b35b2-7299-4fd3-88df-a40b087455e0,Primary Tumor,RNA-Seq
ad40c12f-2d1b-4c89-bc81-9a49d0e96ce4,TCGA-55-8505-01A,194612e8-9876-4350-b54d-404db4ac27c3,Primary Tumor,RNA-Seq
51864f3b-7eb5-4d62-a1ae-c60992ab6120,TCGA-44-2665-01A,a0863fa6-515c-44fa-825f-f9e243f945f1,Primary Tumor,RNA-Seq
258db6a8-2bd8-4371-a39c-e71881dc3acd,TCGA-50-5044-01A,b307dae9-2cc8-4afd-a268-84788309ac61,Primary Tumor,RNA-Seq
8349662c-6185-4d3c-94bd-c9651c4184aa,TCGA-64-1676-01A,4bdf77d2-33cc-46e0-af34-1e66a90a213a,Primary Tumor,RNA-Seq
23e5c708-2b41-4340-9bb5-aa2a99b2d3bf,TCGA-44-3398-11B,90dd1872-3a13-4dd9-b470-962a22663e8d,Solid Tissue Normal,RNA-Seq
a5dd3e7c-c280-4b3a-ba19-fda99be986cd,TCGA-97-7937-01A,cb0017ba-aee1-4046-81da-320040863bc2,Primary Tumor,RNA-Seq
892a1301-9cf1-4337-b2ce-50eadb9600b9,TCGA-64-5774-01A,252c5d60-7033-44c3-8ab5-4604670a80f4,Primary Tumor,RNA-Seq
c1e7b8be-2cf2-4523-888a-b3e70a4738cd,TCGA-78-7167-01A,e58e47db-7d0b-4ccc-8878-9b1e78e3b365,Primary Tumor,RNA-Seq
