ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
9570,"Corallococcus exiguus","DSM 52506","compost soil",Germany,Europe,#Environmental,#Terrestrial,#Soil
9570,,,,,,#Engineered,#Biodegradation,#Composting
9571,"Corallococcus exiguus","DSM 52507",soil,Italy,Europe,#Environmental,#Terrestrial,#Soil
9572,"Corallococcus exiguus","DSM 52508","faeces of sheep with little soil and plant residues",Greece,Europe,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
9572,,,,,,#Host,#Plants,
9572,,,,,,#Host,#Mammals,"#Caprinae (Sheep/Goat)"
9572,,,,,,#Environmental,#Terrestrial,#Soil
159366,"Corallococcus interemptor","DSM 108843, NBRC 113888",soil,"United Kingdom",Europe,#Environmental,#Terrestrial,#Soil
159582,"Corallococcus llansteffanensis","DSM 108844, NBRC 114100",Soil,"United Kingdom",Europe,#Environmental,#Terrestrial,#Soil
9575,"Corallococcus macrosporus","DSM 14690","bear faeces",Canada,"North America","#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
9575,,,,,,#Host,#Mammals,
9576,"Corallococcus macrosporus","DSM 14697, CIP 109128, JCM 12621","Sandy soil###soil","Sri Lanka",Asia,#Environmental,#Terrestrial,#Soil
9576,,,,,,#Environmental,#Terrestrial,#Soil
9577,"Corallococcus macrosporus","DSM 51951","faeces of cow",India,Asia,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
9577,,,,,,#Host,#Mammals,"#Bovinae (Cow, Cattle)"
9578,"Corallococcus macrosporus","DSM 51952","faeces of goat",India,Asia,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
9578,,,,,,#Host,#Mammals,"#Caprinae (Sheep/Goat)"
9579,"Corallococcus macrosporus","DSM 51953","faeces of goat",India,Asia,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
9579,,,,,,#Host,#Mammals,"#Caprinae (Sheep/Goat)"
9580,"Corallococcus macrosporus","DSM 51954",soil,Tunisia,Africa,#Environmental,#Terrestrial,#Soil
9581,"Corallococcus macrosporus","DSM 51955","faeces of waterbuck with soil",Zambia,Africa,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
9581,,,,,,#Host,#Mammals,
9581,,,,,,#Environmental,#Terrestrial,#Soil
9582,"Corallococcus macrosporus","DSM 51956","faeces of puku buffalos",Zambia,Africa,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
9582,,,,,,#Host,#Mammals,"#Bovinae (Cow, Cattle)"
9583,"Corallococcus macrosporus","DSM 51957","soil with plant residues","Costa Rica","Middle and South America",#Host,#Plants,
9583,,,,,,#Environmental,#Terrestrial,#Soil
9584,"Corallococcus macrosporus","DSM 51958",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
9585,"Corallococcus macrosporus","DSM 51959",sand,Tunisia,Africa,#Environmental,#Terrestrial,#Sandy
9586,"Corallococcus macrosporus","DSM 51960","soil with plant residues",Spain,Europe,#Host,#Plants,
9586,,,,,,#Environmental,#Terrestrial,#Soil
9587,"Corallococcus macrosporus","DSM 51961","soil with plant residues",Germany,Europe,#Host,#Plants,
9587,,,,,,#Environmental,#Terrestrial,#Soil
9588,"Corallococcus macrosporus","DSM 51962","soil with faeces of goates, wood and other plant residues",India,Asia,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
9588,,,,,,#Host,#Plants,
9588,,,,,,#Host,#Mammals,"#Caprinae (Sheep/Goat)"
9588,,,,,,#Environmental,#Terrestrial,#Soil
9589,"Corallococcus macrosporus","DSM 51963","soil with plant residues",Egypt,Africa,#Host,#Plants,
9589,,,,,,#Environmental,#Terrestrial,#Soil
9590,"Corallococcus macrosporus","DSM 51964","faeces of donkey",Italy,Europe,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
9590,,,,,,#Host,#Mammals,"#Equidae (Horse)"
9591,"Corallococcus macrosporus","DSM 51965","soil with plant residues",France,Europe,#Host,#Plants,
9591,,,,,,#Environmental,#Terrestrial,#Soil
159354,"Corallococcus praedator","DSM 108841, NBRC 113889",soil,"United Kingdom",Europe,#Environmental,#Terrestrial,#Soil
159527,"Corallococcus sicarius","DSM 108850, NBRC 113890",soil,"United Kingdom",Europe,#Environmental,#Terrestrial,#Soil
158874,"Corallococcus terminator","DSM 108848, NBRC 113892",soil,"United Kingdom",Europe,#Environmental,#Terrestrial,#Soil
133871,"Corallomonas stylophorae","BCRC 80176, LMG 25553","reef-building coral",,,#Host,"#Invertebrates (Other)","#Cnidaria (Corals)"
3051,"Coriobacterium glomerans","DSM 20642, ATCC 49209, JCM 10262, CCUG 39905","Intestinal tract of red soldier bug###intestinal tract of red soldier bug (<I>Pyrrhocoris apterus </I>L.)",,,"#Host Body-Site","#Gastrointestinal tract",
3051,,,,,,#Host,#Arthropoda,#Insecta
3051,,,,,,"#Host Body-Site","#Gastrointestinal tract",
3051,,,,,,#Host,#Arthropoda,#Insecta
3052,"Coriobacterium sp.","DSM 13714","blood culture from a a patient",Netherlands,Europe,#Infection,#Patient,"#Blood culture"
3052,,,,,,#Infection,#Patient,
132954,"Corticibacter populi","DSM 105136, CFCC 12099, KCTC 42091","bark of <i>Populus euramericana</I>",China,Asia,"#Host Body-Site",#Plant,#Bark
132954,,,,,,#Host,#Plants,#Tree
140818,"Corticibacterium populi","CFCC 12884, KCTC 42249","bark tissue of Populus x euramericana",China,Asia,"#Host Body-Site",#Plant,#Bark
140818,,,,,,#Host,#Plants,#Tree
133399,"Corticicoccus populi","CFCC 12725, KCTC 33575","From symptomatic bark tissue of a `Populus Ã— euramericana` canker(Poplar bark)###symptomatic bark tissue of a Populus euramericana canker",China,Asia,"#Host Body-Site",#Plant,#Bark
133399,,,,,,#Host,#Plants,#Tree
133399,,,,,,"#Host Body-Site",#Plant,#Bark
133399,,,,,,#Host,#Plants,#Tree
166222,"Corticimicrobacter populi","CFCC 11891, KCTC 52807","bark tissue of Populus euramericana",China,Asia,,,
3166,"Corynebacterium accolens","DSM 44278, ATCC 49725, CCUG 28779, CNCTC Th1/57, LMG 19042, JCM 8331, CGMCC 1.1940, CIP 104783, KCTC 3431","Human clinical specimen###human cervix","Czech Republic",Europe,#Infection,#Patient,
3166,,,,,,"#Host Body-Site","#Urogenital tract",
3166,,,,,,#Host,#Human,#Female
3166,,,,,,#Infection,#Patient,
3166,,,,,,"#Host Body-Site","#Urogenital tract",
3166,,,,,,#Host,#Human,#Female
3166,,,,,,#Infection,#Patient,
3166,,,,,,"#Host Body-Site","#Urogenital tract",
3166,,,,,,#Host,#Human,#Female
145532,"Corynebacterium accolens","CCUG 28780, CNCTC Th4/63, ATCC 49726","Human nose",Czechoslovakia,Europe,"#Host Body-Site",#Organ,#Nose
145532,,,,,,#Host,#Human,
146488,"Corynebacterium accolens","CCUG 31309","Human spongious bone",Sweden,Europe,#Infection,#Patient,
146488,,,,,,"#Host Body-Site",#Other,#Bone
146488,,,,,,#Host,#Human,
146965,"Corynebacterium accolens","CCUG 32557","Human drain",Sweden,Europe,#Infection,#Patient,
146965,,,,,,"#Host Body Product",#Fluids,
146965,,,,,,#Host,#Human,
147053,"Corynebacterium accolens","CCUG 32747","Human cerebrospinal fluid",Sweden,Europe,#Infection,#Patient,
147053,,,,,,"#Host Body Product",#Fluids,"#Cerebrospinal fluid"
147053,,,,,,#Host,#Human,
147367,"Corynebacterium accolens","CCUG 33467","Human pleural fluid,multiple isolation",Sweden,Europe,#Infection,#Patient,
147367,,,,,,"#Host Body-Site","#Oral cavity and airways",#Lung
147367,,,,,,"#Host Body Product","#Oral cavity and Airways","#Pleural fluid"
147367,,,,,,#Host,#Human,
147649,"Corynebacterium accolens","CCUG 33951 A","Human blood",Sweden,Europe,"#Host Body Product",#Fluids,#Blood
147649,,,,,,#Host,#Human,
149473,"Corynebacterium accolens","CCUG 37805","Human peritoneal dialysis fluid",Sweden,Europe,#Infection,#Patient,
149473,,,,,,#Infection,"#Medical environment","#Medical practice"
149473,,,,,,"#Host Body-Site",#Other,#Abdomen
149473,,,,,,#Host,#Human,
149803,"Corynebacterium accolens","CCUG 38437","Human blood",Sweden,Europe,"#Host Body Product",#Fluids,#Blood
149803,,,,,,#Host,#Human,
149828,"Corynebacterium accolens","CCUG 38485","Human abscess after heart surgery",Sweden,Europe,#Infection,#Patient,
149828,,,,,,#Infection,"#Medical environment","#Medical practice"
149828,,,,,,"#Host Body-Site",#Other,#Abscess
149828,,,,,,#Host,#Human,
149844,"Corynebacterium accolens","CCUG 38528 A","Human wound,operated,knee prosthesis",Sweden,Europe,#Infection,#Patient,
149844,,,,,,"#Host Body-Site",#Organ,#Nose
149844,,,,,,"#Host Body-Site",#Other,#Wound
149844,,,,,,#Host,#Human,
150047,"Corynebacterium accolens","CCUG 38912","Industrial environment",Sweden,Europe,#Engineered,#Industrial,
150108,"Corynebacterium accolens","CCUG 39002",Human,Sweden,Europe,#Host,#Human,
150109,"Corynebacterium accolens","CCUG 39003",Human,Sweden,Europe,#Host,#Human,
150317,"Corynebacterium accolens","CCUG 39622","Human wound,haematoma,crista",Sweden,Europe,#Infection,#Patient,
150317,,,,,,"#Host Body-Site",#Other,#Wound
150317,,,,,,#Host,#Human,
150356,"Corynebacterium accolens","CCUG 39716","Human blood,central venous catheter",Sweden,Europe,#Infection,#Patient,
150356,,,,,,#Infection,"#Medical device",#Catheter
150356,,,,,,"#Host Body Product",#Fluids,#Blood
150356,,,,,,#Host,#Human,
150773,"Corynebacterium accolens","CCUG 42276","Human wound,post-op.",Sweden,Europe,#Infection,#Patient,
150773,,,,,,"#Host Body-Site",#Other,#Wound
150773,,,,,,#Host,#Human,
150791,"Corynebacterium accolens","CCUG 42341","Human wound",Sweden,Europe,"#Host Body-Site",#Other,#Wound
150791,,,,,,#Host,#Human,
151085,"Corynebacterium accolens","CCUG 43237","Human eye secretion",Sweden,Europe,#Infection,#Patient,
151085,,,,,,"#Host Body-Site",#Organ,#Eye
151085,,,,,,"#Host Body Product",#Fluids,
151085,,,,,,#Host,#Human,
151181,"Corynebacterium accolens","CCUG 43413","Human blood",Sweden,Europe,"#Host Body Product",#Fluids,#Blood
151181,,,,,,#Host,#Human,
151188,"Corynebacterium accolens","CCUG 43423 A","Human blood",Norway,Europe,"#Host Body Product",#Fluids,#Blood
151188,,,,,,#Host,#Human,
151228,"Corynebacterium accolens","CCUG 43511 B","Human vaginal discharge",Sweden,Europe,"#Host Body Product","#Urogenital tract","#Vaginal secretion"
151228,,,,,,#Host,#Human,#Female
151249,"Corynebacterium accolens","CCUG 43540","Human blood",Sweden,Europe,"#Host Body Product",#Fluids,#Blood
151249,,,,,,#Host,#Human,
151252,"Corynebacterium accolens","CCUG 43544","Human joint fluid",Sweden,Europe,#Infection,#Patient,
151252,,,,,,"#Host Body-Site",#Limb,#Joint
151252,,,,,,"#Host Body Product",#Fluids,
151252,,,,,,#Host,#Human,
152133,"Corynebacterium accolens","CCUG 45872","Human wound",Sweden,Europe,"#Host Body-Site",#Other,#Wound
152133,,,,,,#Host,#Human,
152540,"Corynebacterium accolens","CCUG 47029 A","Human blood",Sweden,Europe,"#Host Body Product",#Fluids,#Blood
152540,,,,,,#Host,#Human,
153055,"Corynebacterium accolens","CCUG 48385","Human abdomen,60-yr-old woman",Sweden,Europe,#Infection,#Patient,
153055,,,,,,"#Host Body-Site",#Other,#Abdomen
153055,,,,,,#Host,#Human,#Female
153086,"Corynebacterium accolens","CCUG 48444","Human blood,80-yr-old man",Sweden,Europe,#Infection,#Patient,
153086,,,,,,"#Host Body Product",#Fluids,#Blood
153086,,,,,,#Host,#Human,#Male
153146,"Corynebacterium accolens","CCUG 48578","Human hip replacement,78-yr-old man",Sweden,Europe,#Infection,#Patient,
153146,,,,,,#Infection,"#Medical environment","#Medical practice"
153146,,,,,,#Host,#Human,#Male
153536,"Corynebacterium accolens","CCUG 50111","Human wound,75-yr-old man,transplanted patient",Sweden,Europe,#Infection,#Patient,
153536,,,,,,"#Host Body-Site",#Other,#Wound
153536,,,,,,#Host,#Human,#Male
153663,"Corynebacterium accolens","CCUG 50537","Human arm,abscess,13-yr-old boy,fever",Sweden,Europe,"#Host Body-Site",#Limb,#Arm
153663,,,,,,"#Host Body-Site",#Other,#Abscess
153663,,,,,,#Host,#Human,#Male
153663,,,,,,#Host,#Human,#Child
153668,"Corynebacterium accolens","CCUG 50582","Human wound,31-yr-old man",Sweden,Europe,#Infection,#Patient,
153668,,,,,,"#Host Body-Site",#Other,#Wound
153668,,,,,,#Host,#Human,#Male
153905,"Corynebacterium accolens","CCUG 51581","Human valve,73-yr-old woman,graft,endocarditis",Sweden,Europe,#Infection,#Patient,
153905,,,,,,#Infection,#Disease,
153905,,,,,,"#Host Body-Site",#Organ,#Heart
153905,,,,,,#Host,#Human,#Female
154263,"Corynebacterium accolens","CCUG 52920","Human trachea,42-yr-old woman",Sweden,Europe,#Infection,#Patient,
154263,,,,,,"#Host Body-Site","#Oral cavity and airways",#Trachea
154263,,,,,,#Host,#Human,#Female
154495,"Corynebacterium accolens","CCUG 53872","Human clavicle,80-yr-old woman",Sweden,Europe,#Infection,#Patient,
154495,,,,,,"#Host Body-Site",#Other,#Bone
154495,,,,,,#Host,#Human,#Female
155112,"Corynebacterium accolens","CCUG 56508","Environment,industry",Sweden,Europe,#Engineered,#Industrial,
155448,"Corynebacterium accolens","CCUG 57796","Human conjunctiva,85-yr-old man",Sweden,Europe,#Infection,#Patient,
155448,,,,,,"#Host Body-Site",#Organ,#Eye
155448,,,,,,#Host,#Human,#Male
135881,"Corynebacterium acetoacidophilum","CIP 103776, ATCC 13870, CCUG 38797",,Japan,Asia,,,
136288,"Corynebacterium afermentans","CIP 104290","Human, Spinal fluid",France,Europe,,,
136288,,,,,,,,
144369,"Corynebacterium afermentans","CCUG 24776","Human blood,patient with leg wound",Sweden,Europe,#Infection,#Patient,
144369,,,,,,"#Host Body-Site",#Other,#Wound
144369,,,,,,"#Host Body Product",#Fluids,#Blood
144369,,,,,,#Host,#Human,
144590,"Corynebacterium afermentans","CCUG 25842","Human blood",Sweden,Europe,"#Host Body Product",#Fluids,#Blood
144590,,,,,,#Host,#Human,
145542,"Corynebacterium afermentans","CCUG 28798",,France,Europe,,,
147377,"Corynebacterium afermentans","CCUG 33486","Human blood",Sweden,Europe,"#Host Body Product",#Fluids,#Blood
147377,,,,,,#Host,#Human,
147843,"Corynebacterium afermentans","CCUG 34354","Human cerebrospinal fluid,25-yr-old male",Sweden,Europe,#Infection,#Patient,
147843,,,,,,"#Host Body Product",#Fluids,"#Cerebrospinal fluid"
147843,,,,,,#Host,#Human,#Male
150463,"Corynebacterium afermentans","CCUG 41350","Human spleen,deceased 58-yr-old male",Sweden,Europe,#Infection,#Patient,
150463,,,,,,"#Host Body-Site",#Organ,#Spleen
150463,,,,,,#Host,#Human,#Male
154405,"Corynebacterium afermentans","CCUG 53437","Human blood,15-yr-old male",Sweden,Europe,#Host,#Human,#Child
154405,,,,,,#Infection,#Patient,
154405,,,,,,"#Host Body Product",#Fluids,#Blood
154405,,,,,,#Host,#Human,#Male
154924,"Corynebacterium afermentans","CCUG 55732","Human membrane,89-yr-old man",Sweden,Europe,#Infection,#Patient,
154924,,,,,,#Host,#Human,#Male
155181,"Corynebacterium afermentans","CCUG 56813","Human blood,68-yr-old man",Sweden,Europe,#Infection,#Patient,
155181,,,,,,"#Host Body Product",#Fluids,#Blood
155181,,,,,,#Host,#Human,#Male
155894,"Corynebacterium afermentans","CCUG 59585","Environment,industry",Sweden,Europe,#Engineered,#Industrial,
155917,"Corynebacterium afermentans","CCUG 59639","Environment,industry",Sweden,Europe,#Engineered,#Industrial,
170977,"Corynebacterium afermentans",CRBIP17.59,"Human, Eye",France,Europe,,,
3167,"Corynebacterium afermentans subsp. afermentans","DSM 44280, ATCC 51403, CCUG 32103, CIP 103499, LCDC 88199, JCM 10390, LMG 19062","Human, Blood###human blood culture",Canada,"North America","#Host Body Product",#Fluids,#Blood
3167,,,,,,#Host,#Human,
3167,,,,,,#Infection,#Patient,"#Blood culture"
3167,,,,,,"#Host Body Product",#Fluids,#Blood
3167,,,,,,#Host,#Human,
3167,,,,,,#Infection,#Patient,"#Blood culture"
3167,,,,,,"#Host Body Product",#Fluids,#Blood
3167,,,,,,#Host,#Human,
3167,,,,,,#Infection,#Patient,"#Blood culture"
3169,"Corynebacterium afermentans subsp. lipophilum","DSM 44282, ATCC 51404, CCUG 32105, CIP 103500, JCM 10391, LMG 19063","Human, Blood###Human blood culture###Human blood###human (blood culture)",France,Europe,#Host,#Human,
3169,,,,,,#Infection,#Patient,"#Blood culture"
3169,,,,,,#Host,#Human,
3169,,,,,,#Infection,#Patient,"#Blood culture"
3169,,,,,,#Host,#Human,
3169,,,,,,#Infection,#Patient,"#Blood culture"
3169,,,,,,#Host,#Human,
3169,,,,,,#Infection,#Patient,"#Blood culture"
148899,"Corynebacterium afermentans subsp. lipophilum","CCUG 36565",Human,Sweden,Europe,#Host,#Human,
149579,"Corynebacterium afermentans subsp. lipophilum","CCUG 38006",Industry,Sweden,Europe,#Engineered,#Industrial,
150234,"Corynebacterium afermentans subsp. lipophilum","CCUG 39347","Human blood",Sweden,Europe,"#Host Body Product",#Fluids,#Blood
150234,,,,,,#Host,#Human,
150519,"Corynebacterium afermentans subsp. lipophilum","CCUG 41476","Industrial environment,hygiene control",Sweden,Europe,#Engineered,#Industrial,
157074,"Corynebacterium alimapuense","CCUG 69366","Marine sediment",Chile,"Middle and South America",#Environmental,#Aquatic,#Sediment
157074,,,,,,#Environmental,#Aquatic,#Marine
3080,"Corynebacterium ammoniagenes","DSM 20306, AJ 1443, ATCC 6871, NCIB 8143, NCTC 2398, CCUG 38796, CIP 101283, JCM 1305, BCRC 10367, CGMCC 1.1883, IAM 1641, IFO 12071, IFO 12612, IMSNU 21212, KCCM 11740, KCTC 1018, NBRC 12071, NBRC 12612, NCCB 60030, NCIMB 8143, NRIC 1844, VKM Ac-2185, VKM B-672","Human, Infant, stool###Human,infant stool###stool of infant",,,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
3080,,,,,,#Host,#Human,#Child
3080,,,,,,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
3080,,,,,,#Host,#Human,#Child
3080,,,,,,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
3080,,,,,,#Host,#Human,#Child
3080,,,,,,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
3080,,,,,,#Host,#Human,#Child
137624,"Corynebacterium ammoniagenes","CIP 101873","Animal, Rat",France,Europe,,,
137624,,,,,,,,
145138,"Corynebacterium ammoniagenes","CCUG 27734",Tobacco,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
145138,,,,,,#Engineered,#Industrial,"#Engineered product"
151118,"Corynebacterium ammoniagenes","CCUG 43318","Tobacco,industrial process",Sweden,Europe,#Engineered,#Industrial,"#Industrial production"
151119,"Corynebacterium ammoniagenes","CCUG 43319","Tobacco,industrial process",Sweden,Europe,#Engineered,#Industrial,"#Industrial production"
153003,"Corynebacterium ammoniagenes","CCUG 48250","Industry,tobacco",Sweden,Europe,#Engineered,#Industrial,"#Engineered product"
153004,"Corynebacterium ammoniagenes","CCUG 48251","Industry,tobacco",Sweden,Europe,#Engineered,#Industrial,"#Engineered product"
153006,"Corynebacterium ammoniagenes","CCUG 48254","Industry,tobacco",Sweden,Europe,#Engineered,#Industrial,"#Engineered product"
153579,"Corynebacterium ammoniagenes","CCUG 50273",Tobacco,Sweden,Europe,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
153579,,,,,,#Engineered,#Industrial,"#Engineered product"
153666,"Corynebacterium ammoniagenes","CCUG 50563","Tobacco,whole leaf",Sweden,Europe,"#Host Body-Site",#Plant,"#Leaf (Phyllosphere)"
153666,,,,,,#Host,#Plants,"#Shrub (Scrub)"
153699,"Corynebacterium ammoniagenes","CCUG 50674",Tobacco,Sweden,Europe,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
153699,,,,,,#Engineered,#Industrial,"#Engineered product"
158920,"Corynebacterium ammoniagenes","DSM 104746","feces; pig, 5 month old, genotype: APC1311/+ referring to the adenomatous-polyposis-coli (APC) protein",Germany,Europe,#Host,#Mammals,"#Suidae (Pig,Swine)"
